	PMIDs	nDCG@5	nDCG@10	nDCG@15	nDCG@20	nDCG@25	nDCG@50
25490	11525923						
25491	11526104						
25492	11526114	0.6608	0.5587	0.5219	0.5009	0.4874	0.4197
25493	11526145						
25494	11526215						
25495	11526386						
25496	11526449						
25497	11526452						
25498	11526487						
25499	11526513	0.8539	0.7682	0.6416	0.6006	0.5468	0.4631
25500	11527049						
25501	11527142						
25502	11527219						
25503	11528422						
25504	11528629						
25505	11529246						
25506	11529499						
25507	11529589						
25508	11529909						
25509	11530100						
25510	11530208						
25511	11530226						
25512	11530706						
25513	11530803	0.5087	0.3964	0.3073	0.2558	0.269	0.269
25514	11530936						
25515	11530943						
25516	11531254						
25517	11531831	0.8304	0.7543	0.7659	0.8051	0.8036	0.7875
25518	11532164						
25519	11532168						
25520	11532191						
25521	11532197						
25522	11532215	0.5296	0.4807	0.505	0.4887	0.4499	0.5359
25523	11532221						
25524	11532254						
25525	11532330						
25526	11532341	0.5087	0.3301	0.3614	0.3343	0.2986	0.2472
25527	11532396	0.64	0.6217	0.662	0.6862	0.6489	0.6463
25528	11532536						
25529	11532596						
25530	11532860						
25531	11532864						
25532	11532916	0.2768	0.3829	0.4909	0.509	0.5485	0.5616
25533	11532922						
25534	11532937						
25535	11532992	0.1696	0.1834	0.1422	0.1518	0.1579	0.2533
25536	11533137						
25537	11533154						
25538	11533175						
25539	11533183						
25540	11533242						
25541	11533667	0.36	0.4419	0.4323	0.494	0.5357	0.4986
25542	11533709						
25543	11533795						
25544	11534206						
25545	11534398						
25546	11534717						
25547	11534781						
25548	11534980						
25549	11534997						
25550	11535002						
25551	11535012						
25552	11535112	0.6003	0.5857	0.5851	0.5776	0.5351	0.4308
25553	11535241						
25554	11535249						
25555	11535533						
25556	11535584						
25557	11535591						
25558	11535808	0.8688	0.785	0.7885	0.7253	0.7088	0.6836
25559	11535824						
25560	11535846	0.0437	0.1178	0.1673	0.2512	0.3071	0.3498
25561	11536158						
25562	11536165						
25563	11536285	0.214	0.2083	0.1615	0.2348	0.2033	0.2169
25564	11537002						
25565	11537173						
25566	11537176						
25567	11537189						
25568	11537313						
25569	11537885						
25570	11538014						
25571	11538200						
25572	11538890						
25573	11539302						
25574	11539678						
25575	11540060						
25576	11540414						
25577	11540547						
25578	11541657						
25579	11541709						
25580	11541724						
25581	11541925						
25582	11542392						
25583	11543587						
25584	11543882	1.0	0.9306	0.9462	0.9552	0.9612	0.9125
25585	11543948						
25586	11544042						
25587	11544105						
25588	11544187						
25589	11544204						
25590	11544205	0.2281	0.1933	0.2986	0.3148	0.3436	0.3213
25591	11544518						
25592	11544638						
25593	11544835						
25594	11545096						
25595	11545331						
25596	11545409						
25597	11545450						
25598	11545497						
25599	11545734						
25600	11546559						
25601	11546745						
25602	11546773						
25603	11546793						
25604	11546801						
25605	11546811						
25606	11546838	0.2773	0.2462	0.2384	0.2648	0.3373	0.3572
25607	11547059						
25608	11547943						
25609	11548073						
25610	11548140						
25611	11548701						
25612	11548749						
25613	11548837						
25614	11548910						
25615	11548984						
25616	11549270						
25617	11549312						
25618	11549576						
25619	11549579						
25620	11549604						
25621	11549687						
25622	11549712	0.0	0.0662	0.0514	0.1097	0.095	0.1483
25623	11549737						
25624	11549760	1.0	1.0	1.0	1.0	1.0	1.0
25625	11549761						
25626	11549837						
25627	11549884						
25628	11550032						
25629	11550088						
25630	11550149						
25631	11550308						
25632	11550779						
25633	11550795						
25634	11551032						
25635	11551102	0.8688	0.8415	0.7859	0.72	0.6782	0.6514
25636	11551461						
25637	11551498						
25638	11551499						
25639	11551913	1.0	0.9337	0.9011	0.9176	0.8474	0.8403
25640	11552162						
25641	11552366	0.3452	0.4355	0.4396	0.4459	0.3951	0.3964
25642	11552476	0.467	0.4981	0.4774	0.4988	0.4765	0.5299
25643	11552777						
25644	11553046						
25645	11553047						
25646	11553256						
25647	11553277	1.0	0.8482	0.8376	0.83	0.8347	0.8284
25648	11553292						
25649	11553342						
25650	11553489						
25651	11553505						
25652	11553630	0.3048	0.2881	0.3026	0.3303	0.3564	0.3808
25653	11553632						
25654	11553684						
25655	11553685	0.1461	0.161	0.1248	0.1368	0.1446	0.1216
25656	11553788						
25657	11553794						
25658	11553861						
25659	11553921						
25660	11553930	0.0	0.0	0.0154	0.0259	0.035	0.0988
25661	11553970						
25662	11553978						
25663	11553982						
25664	11553990						
25665	11554013						
25666	11554313						
25667	11554329						
25668	11554609						
25669	11554716	1.0	1.0	0.9552	0.861	0.773	0.6486
25670	11555159						
25671	11555162						
25672	11556078	0.7739	0.5685	0.5	0.4838	0.446	0.3954
25673	11556834						
25674	11556836						
25675	11557037						
25676	11557045						
25677	11557046	0.7443	0.7899	0.7025	0.7524	0.758	0.6836
25678	11557193						
25679	11557304						
25680	11557553						
25681	11557616						
25682	11558315						
25683	11558443						
25684	11558492	0.8539	0.839	0.7888	0.7242	0.6899	0.6308
25685	11558785						
25686	11558791						
25687	11558794						
25688	11558795						
25689	11558993	0.3495	0.2711	0.2398	0.2563	0.2666	0.2559
25690	11559358						
25691	11559410						
25692	11559543	0.214	0.1871	0.2512	0.3102	0.3487	0.3177
25693	11559546	0.7665	0.621	0.4973	0.4939	0.4541	0.3975
25694	11559569	0.8688	0.7779	0.6905	0.6752	0.6916	0.6403
25695	11559652						
25696	11559707						
25697	11559773						
25698	11559814						
25699	11559836						
25700	11560254						
25701	11560261						
25702	11560764						
25703	11560939						
25704	11561042						
25705	11561050	0.0565	0.1003	0.092	0.0766	0.0663	0.0418
25706	11561058						
25707	11561726	0.0	0.1357	0.1528	0.1613	0.1929	0.1653
25708	11561804						
25709	11561906						
25710	11562114						
25711	11562261						
25712	11562265						
25713	11562352						
25714	11562431						
25715	11562464	0.3452	0.3024	0.282	0.2671	0.2313	0.2056
25716	11562500						
25717	11562503						
25718	11562525						
25719	11562627						
25720	11562742	0.0	0.0	0.0476	0.0396	0.0384	0.0893
25721	11562772						
25722	11562779						
25723	11562785						
25724	11562786	0.8573	0.6479	0.6245	0.6424	0.6092	0.6107
25725	11562835						
25726	11563177						
25727	11563182						
25728	11563512	1.0	0.8803	0.8624	0.8531	0.8728	0.8506
25729	11563969						
25730	11564013						
25731	11564180						
25732	11564411						
25733	11564414						
25734	11564416						
25735	11564422						
25736	11564439						
25737	11564488						
25738	11564581						
25739	11564586						
25740	11564752	0.2055	0.1333	0.1133	0.1055	0.1345	0.1471
25741	11564857						
25742	11564859						
25743	11564862						
25744	11564865						
25745	11564866	0.6548	0.4693	0.4671	0.4773	0.4397	0.4434
25746	11564996						
25747	11565753						
25748	11565861						
25749	11566063						
25750	11566166						
25751	11566215						
25752	11566259						
25753	11566549						
25754	11566809	0.3708	0.3642	0.3556	0.3513	0.3485	0.3708
25755	11566811						
25756	11566854						
25757	11566855	0.6843	0.6595	0.736	0.6791	0.6678	0.656
25758	11566882						
25759	11567020						
25760	11567036						
25761	11567038						
25762	11567079						
25763	11567205						
25764	11567659						
25765	11568195						
25766	11568501						
25767	11568585	1.0	1.0	1.0	1.0	1.0	1.0
25768	11568919	0.3836	0.3936	0.4683	0.5012	0.488	0.4928
25769	11568920	0.786	0.8611	0.8475	0.7738	0.7766	0.8112
25770	11568938						
25771	11569104						
25772	11569545						
25773	11569839						
25774	11570456						
25775	11570498						
25776	11570499						
25777	11570500						
25778	11570585						
25779	11570863						
25780	11570866						
25781	11570877						
25782	11571019						
25783	11571077	0.7021	0.5945	0.6102	0.5863	0.5973	0.5415
25784	11571173	0.8869	0.9266	0.8519	0.8426	0.8637	0.8592
25785	11571214						
25786	11571226						
25787	11571266						
25788	11571272	0.0	0.0662	0.095	0.0791	0.0685	0.1198
25789	11571275						
25790	11571277						
25791	11571307	0.0	0.2083	0.2527	0.2427	0.2906	0.3045
25792	11571337						
25793	11571354						
25794	11571553						
25795	11571702						
25796	11571738						
25797	11571873						
25798	11572101						
25799	11572799						
25800	11572874						
25801	11572875						
25802	11572939						
25803	11572983						
25804	11572986						
25805	11573079						
25806	11573085	0.262	0.4145	0.4134	0.4132	0.458	0.4656
25807	11573086						
25808	11573819						
25809	11573822	0.6164	0.5299	0.5454	0.4869	0.4745	0.4318
25810	11573935						
25811	11574055						
25812	11574147	0.4704	0.457	0.4903	0.4082	0.4336	0.4079
25813	11574162						
25814	11574463						
25815	11574470						
25816	11574530						
25817	11574534	1.0	1.0	0.9573	0.8976	0.8389	0.7827
25818	11574569	1.0	1.0	0.9573	0.9426	0.9503	0.9287
25819	11574673						
25820	11574686						
25821	11574687	0.0	0.0784	0.1056	0.0879	0.1037	0.1534
25822	11575166						
25823	11575440						
25824	11575722						
25825	11575795	0.6312	0.5003	0.4802	0.4399	0.4594	0.4158
25826	11576188						
25827	11576448						
25828	11576650						
25829	11576847						
25830	11576922						
25831	11577126						
25832	11577168	0.0	0.0231	0.1054	0.1554	0.1878	0.2097
25833	11577722						
25834	11577946						
25835	11577955						
25836	11578614	1.0	1.0	0.9115	0.9263	0.8822	0.7371
25837	11578774	0.1844	0.335	0.2945	0.3258	0.3258	0.5165
25838	11578777						
25839	11578806						
25840	11578933						
25841	11579145						
25842	11579160						
25843	11579209						
25844	11579230						
25845	11579422						
25846	11579679						
25847	11579841						
25848	11580676						
25849	11580890						
25850	11580897	0.1461	0.3062	0.285	0.3025	0.3152	0.2903
25851	11581189						
25852	11581378						
25853	11581405						
25854	11581419	0.0	0.1518	0.2562	0.2133	0.2108	0.2801
25855	11581662						
25856	11582745						
25857	11583115						
25858	11583312						
25859	11583476						
25860	11583614						
25861	11583622						
25862	11583633	0.6992	0.5232	0.5419	0.5174	0.5006	0.3903
25863	11583666						
25864	11583857						
25865	11583988						
25866	11584040						
25867	11584079						
25868	11584145						
25869	11584146						
25870	11584276						
25871	11584277	0.214	0.2393	0.2438	0.2689	0.2524	0.3419
25872	11584281	0.0	0.0	0.0437	0.0364	0.0315	0.0488
25873	11584318						
25874	11584371						
25875	11584442						
25876	11584448	1.0	0.8643	0.8063	0.749	0.7383	0.7207
25877	11584925						
25878	11584944						
25879	11585357						
25880	11585394						
25881	11585417						
25882	11585421						
25883	11585558						
25884	11585591						
25885	11585598						
25886	11585664						
25887	11585745	0.1461	0.2318	0.2233	0.2307	0.2262	0.315
25888	11585776						
25889	11585785	0.0	0.0	0.0	0.0	0.0	0.0698
25890	11585803						
25891	11585821						
25892	11585828	0.3008	0.3322	0.345	0.3654	0.3164	0.2831
25893	11585838						
25894	11585914						
25895	11585922						
25896	11585983						
25897	11586732						
25898	11586788						
25899	11586823						
25900	11587079						
25901	11587188						
25902	11587515						
25903	11587575						
25904	11587851						
25905	11588132						
25906	11588172						
25907	11588198						
25908	11588219						
25909	11588712						
25910	11588713						
25911	11589297						
25912	11589475						
25913	11589505						
25914	11589534						
25915	11589565						
25916	11589696						
25917	11589781						
25918	11589865						
25919	11589913	0.3333	0.4662	0.4508	0.4309	0.4543	0.4606
25920	11589929						
25921	11590065						
25922	11590109	0.1312	0.2369	0.27	0.2588	0.2513	0.2781
25923	11590152						
25924	11590429						
25925	11591054						
25926	11591333						
25927	11591448						
25928	11591456	0.214	0.4166	0.5001	0.5175	0.5547	0.5717
25929	11591483						
25930	11591644						
25931	11591652						
25932	11591730	0.0565	0.0611	0.0474	0.0742	0.0732	0.0757
25933	11591739						
25934	11591759						
25935	11591888						
25936	11592033						
25937	11592091						
25938	11592095	0.5148	0.4981	0.4307	0.3909	0.3475	0.3914
25939	11592309						
25940	11592380						
25941	11592392						
25942	11592817						
25943	11592830						
25944	11592839	0.0	0.0694	0.0999	0.1219	0.1531	0.1813
25945	11592978						
25946	11593003						
25947	11593009						
25948	11593013						
25949	11593018	0.9026	0.8095	0.6417	0.6405	0.6712	0.6444
25950	11593359	0.5087	0.478	0.4181	0.3481	0.3808	0.3757
25951	11593389						
25952	11593402	0.0	0.0	0.0	0.0	0.0	0.0646
25953	11593421						
25954	11593450						
25955	11593557						
25956	11594391						
25957	11594990						
25958	11595021						
25959	11595169						
25960	11595184						
25961	11595185						
25962	11595457						
25963	11595492						
25964	11595586						
25965	11595614						
25966	11595708						
25967	11595740						
25968	11595757						
25969	11595760	0.0	0.0	0.0	0.0	0.0	0.0621
25970	11595791	0.9125	0.8991	0.8343	0.8066	0.7531	0.6741
25971	11595811						
25972	11595834						
25973	11596005						
25974	11596149	1.0	1.0	0.9552	0.8634	0.8818	0.8144
25975	11596641						
25976	11596866						
25977	11596921						
25978	11597125						
25979	11597316						
25980	11597388						
25981	11597505						
25982	11597593						
25983	11597809						
25984	11597905						
25985	11598024						
25986	11598115						
25987	11598154						
25988	11598831						
25989	11598956	1.0	1.0	0.9552	0.8963	0.8562	0.7484
25990	11599221	0.8539	0.8318	0.8221	0.8291	0.7894	0.7326
25991	11599300						
25992	11599301						
25993	11599931						
25994	11600052						
25995	11600102						
25996	11600409						
25997	11600534						
25998	11600638						
25999	11600884						
26000	11601029						
26001	11601137						
26002	11601451						
26003	11601495						
26004	11602056						
26005	11602120						
26006	11602335						
26007	11602342	0.529	0.3433	0.2661	0.255	0.2564	0.2371
26008	11602619						
26009	11602628						
26010	11602665						
26011	11602704						
26012	11602722						
26013	11602792						
26014	11603058						
26015	11603109						
26016	11603110						
26017	11603111						
26018	11603112						
26019	11603113						
26020	11603380						
26021	11603629						
26022	11604087						
26023	11604407	0.8304	0.7601	0.7238	0.7031	0.6352	0.5805
26024	11604514						
26025	11604545						
26026	11604557						
26027	11604963						
26028	11604983	0.9125	0.9432	0.9112	0.8686	0.8594	0.7148
26029	11605014						
26030	11605015	0.1312	0.2221	0.1722	0.1434	0.1517	0.2148
26031	11605029						
26032	11605215						
26033	11605469						
26034	11605486						
26035	11606101						
26036	11606254						
26037	11606319						
26038	11606328						
26039	11606331						
26040	11606377						
26041	11606402	0.9125	0.7452	0.7279	0.6395	0.5808	0.5459
26042	11606421						
26043	11606444						
26044	11606465	0.0	0.1446	0.2485	0.2403	0.208	0.319
26045	11606588						
26046	11606636						
26047	11606637						
26048	11606644						
26049	11606684						
26050	11606874						
26051	11607069						
26052	11607085						
26053	11607154						
26054	11607207						
26055	11607225						
26056	11607287						
26057	11607335						
26058	11607345						
26059	11607348						
26060	11607374						
26061	11607466						
26062	11607492						
26063	11619048						
26064	11639326						
26065	11639398						
26066	11639401						
26067	11639452						
26068	11639790						
26069	11640015						
26070	11640264						
26071	11640277						
26072	11640361						
26073	11640566						
26074	11640582						
26075	11640834						
26076	11640927						
26077	11640934						
26078	11641227						
26079	11641236						
26080	11641403						
26081	11641429						
26082	11641616						
26083	11641722	0.2773	0.3914	0.4856	0.5035	0.5165	0.5335
26084	11641774	0.3392	0.2906	0.2839	0.2921	0.3165	0.2308
26085	11641778						
26086	11641789						
26087	11641909						
26088	11642542	0.4704	0.3052	0.2366	0.2311	0.2527	0.2965
26089	11642719						
26090	11643734						
26091	11648310						
26092	11648313						
26093	11648609						
26094	11652659						
26095	11653310						
26096	11653317						
26097	11654751						
26098	11654925						
26099	11654928						
26100	11654931						
26101	11655240						
26102	11656723						
26103	11657107						
26104	11657425						
26105	11659685						
26106	11659760						
26107	11659888						
26108	11660384						
26109	11665595						
26110	11665617						
26111	11665641						
26112	11665808						
26113	11667976						
26114	11668056						
26115	11668183						
26116	11668235						
26117	11668434						
26118	11668436						
26119	11668476	0.2591	0.1894	0.1769	0.1588	0.1553	0.1278
26120	11668479						
26121	11668516						
26122	11668583						
26123	11668620	0.6843	0.7952	0.7538	0.7615	0.7137	0.6874
26124	11668635						
26125	11668681						
26126	11668882						
26127	11668999						
26128	11669502						
26129	11672422						
26130	11672424						
26131	11672543	0.0	0.0662	0.0975	0.0868	0.0868	0.0868
26132	11672589						
26133	11672600						
26134	11672786						
26135	11673054						
26136	11673116						
26137	11673408	0.1461	0.2376	0.1842	0.2264	0.2577	0.3748
26138	11673425						
26139	11673469	0.5531	0.71	0.6379	0.5968	0.57	0.5071
26140	11673474						
26141	11673477						
26142	11673527						
26143	11673534						
26144	11673572						
26145	11673588	1.0	1.0	0.9091	0.8902	0.905	0.8521
26146	11673590	1.0	0.9364	0.9059	0.9216	0.905	0.896
26147	11673599						
26148	11675150						
26149	11675153						
26150	11675385						
26151	11675471						
26152	11675509	0.3392	0.3679	0.51	0.457	0.4228	0.4197
26153	11675600						
26154	11675671						
26155	11676156						
26156	11676259						
26157	11676285						
26158	11676286						
26159	11676287						
26160	11676288						
26161	11676289						
26162	11676290						
26163	11676291	0.3903	0.4436	0.5388	0.5503	0.6106	0.6165
26164	11676293						
26165	11676486						
26166	11676497						
26167	11676549	0.2183	0.2445	0.2054	0.2057	0.2135	0.2164
26168	11676832						
26169	11676840						
26170	11676976						
26171	11677110						
26172	11677114						
26173	11677115						
26174	11677116						
26175	11677253						
26176	11677396						
26177	11677782	0.5148	0.5079	0.4812	0.5357	0.4992	0.4329
26178	11678182						
26179	11678348	0.5148	0.6215	0.6153	0.614	0.6117	0.5934
26180	11678586						
26181	11678825						
26182	11678851						
26183	11678894						
26184	11678913						
26185	11679089	0.2826	0.23	0.2258	0.2438	0.2387	0.2623
26186	11679424						
26187	11679969						
26188	11680681						
26189	11680700	0.0	0.0	0.0461	0.0384	0.0332	0.0306
26190	11680719						
26191	11680723	0.8573	0.9074	0.9282	0.9403	0.9221	0.7554
26192	11682009						
26193	11682087						
26194	11682140						
26195	11682143						
26196	11682173						
26197	11682267						
26198	11682268						
26199	11682269						
26200	11682508						
26201	11682539	1.0	1.0	0.9539	0.9389	0.9471	0.9273
26202	11682540	1.0	0.8669	0.8969	0.9141	0.8724	0.8712
26203	11682620						
26204	11682627	0.6164	0.4	0.3964	0.3629	0.3418	0.2904
26205	11683171						
26206	11683181						
26207	11683336						
26208	11683418						
26209	11683650						
26210	11683778						
26211	11683899						
26212	11683907						
26213	11683968						
26214	11683988						
26215	11683989	1.0	1.0	0.9524	0.8587	0.8247	0.8013
26216	11684094						
26217	11684128						
26218	11684132						
26219	11684149						
26220	11684284						
26221	11684342	0.1312	0.2369	0.1836	0.1529	0.1592	0.1004
26222	11684347	1.0	1.0	0.9552	0.9298	0.8866	0.8758
26223	11684355						
26224	11684660	0.2773	0.3792	0.4904	0.5095	0.521	0.5334
26225	11684667						
26226	11684708						
26227	11684722						
26228	11684832						
26229	11684865						
26230	11684904	0.786	0.7827	0.7414	0.7194	0.7571	0.7448
26231	11685263						
26232	11685702						
26233	11685871						
26234	11686184						
26235	11686224						
26236	11686518						
26237	11686822						
26238	11686896						
26239	11687237						
26240	11687245						
26241	11687251						
26242	11687462						
26243	11687572						
26244	11687589						
26245	11687621						
26246	11687723						
26247	11687822						
26248	11687858						
26249	11687966	0.6548	0.4885	0.4724	0.4615	0.4267	0.4329
26250	11687967	0.8539	0.8318	0.7833	0.7532	0.7592	0.7889
26251	11688559						
26252	11688725						
26253	11689049						
26254	11689052						
26255	11689125						
26256	11689131						
26257	11689263						
26258	11689349						
26259	11689433	0.1489	0.17	0.3295	0.4368	0.4091	0.4486
26260	11689479						
26261	11689490						
26262	11689619						
26263	11689639						
26264	11689684	1.0	0.8643	0.7148	0.6962	0.7102	0.5843
26265	11689699						
26266	11689702						
26267	11689703						
26268	11690545	0.6012	0.5764	0.5232	0.5583	0.5276	0.5183
26269	11690621						
26270	11690625						
26271	11691783						
26272	11691797						
26273	11691822	0.6548	0.558	0.5262	0.4381	0.4061	0.4758
26274	11691976						
26275	11691979						
26276	11692076						
26277	11692079						
26278	11692153						
26279	11692161						
26280	11693026						
26281	11693343						
26282	11693459						
26283	11693716						
26284	11693794	0.9125	0.8224	0.7721	0.6885	0.7031	0.5966
26285	11694004						
26286	11694189						
26287	11694249						
26288	11694258						
26289	11694268						
26290	11694270						
26291	11694275						
26292	11694281						
26293	11694296	0.3008	0.3309	0.3474	0.2892	0.2504	0.2014
26294	11694301						
26295	11694303						
26296	11694307	0.36	0.312	0.2419	0.2672	0.2313	0.2352
26297	11694309						
26298	11694335						
26299	11694515						
26300	11694576						
26301	11694599						
26302	11694600						
26303	11694888	0.0	0.0	0.0	0.0	0.0276	0.0174
26304	11695101	0.6608	0.6232	0.7079	0.6669	0.6401	0.6659
26305	11695192						
26306	11695264						
26307	11695571						
26308	11695899						
26309	11695904						
26310	11696007						
26311	11696016						
26312	11696170						
26313	11696194						
26314	11696333						
26315	11696422						
26316	11696443						
26317	11696451						
26318	11696556						
26319	11696588						
26320	11696675						
26321	11696940						
26322	11696976						
26323	11697518						
26324	11697536						
26325	11697887						
26326	11698288						
26327	11698353						
26328	11698387						
26329	11698413	0.0713	0.0463	0.0501	0.0525	0.0454	0.0821
26330	11698443						
26331	11698493						
26332	11698494						
26333	11698589	0.1461	0.1642	0.2182	0.1817	0.2106	0.2228
26334	11699424						
26335	11699953						
26336	11699984						
26337	11700033						
26338	11700265	0.3392	0.4355	0.3824	0.3531	0.3057	0.2812
26339	11700282						
26340	11700594	0.8539	0.7574	0.6308	0.5926	0.6201	0.67
26341	11701152						
26342	11701459						
26343	11701593	0.4469	0.3928	0.4381	0.4089	0.4067	0.3513
26344	11701606						
26345	11701639	1.0	1.0	1.0	0.9652	0.9438	0.9195
26346	11701780						
26347	11701789						
26348	11702052	0.6843	0.6505	0.6843	0.7371	0.6922	0.731
26349	11702206						
26350	11702211						
26351	11702213						
26352	11702580						
26353	11702948						
26354	11703379	0.0	0.0212	0.0601	0.05	0.079	0.0896
26355	11703384						
26356	11703402						
26357	11703460						
26358	11704288						
26359	11704295						
26360	11704660						
26361	11704764						
26362	11704818						
26363	11704829						
26364	11704861						
26365	11704862						
26366	11704890						
26367	11704923	0.8539	0.7805	0.7396	0.7266	0.7633	0.6695
26368	11705173						
26369	11705755						
26370	11705871						
26371	11705904						
26372	11705990						
26373	11705992						
26374	11706017						
26375	11706045						
26376	11706049						
26377	11706128						
26378	11706184						
26379	11706320						
26380	11706399						
26381	11706428						
26382	11706583	0.0	0.0	0.0	0.0	0.0	0.0
26383	11706587						
26384	11706779						
26385	11706935	0.4913	0.6699	0.6504	0.5762	0.5805	0.5487
26386	11706972						
26387	11707154	0.0	0.0	0.0875	0.1397	0.121	0.2023
26388	11707323						
26389	11707392						
26390	11707411	0.1877	0.2549	0.2873	0.3182	0.3119	0.2603
26391	11707434						
26392	11707626						
26393	11707697						
26394	11707703						
26395	11708318	1.0	1.0	1.0	0.9329	0.9419	0.8972
26396	11708325						
26397	11708454						
26398	11708652						
26399	11708792						
26400	11708877						
26401	11708903						
26402	11708989						
26403	11708991						
26404	11708993						
26405	11709001	1.0	0.858	0.8462	0.872	0.8892	0.7215
26406	11709013						
26407	11709053						
26408	11709054	0.3157	0.2743	0.2126	0.2111	0.2622	0.2386
26409	11709065	0.1003	0.1769	0.1847	0.2226	0.2291	0.3171
26410	11709179						
26411	11709539						
26412	11709726						
26413	11709844	0.0	0.0	0.0	0.0	0.0	0.0
26414	11710201						
26415	11710213						
26416	11710515	0.3392	0.2201	0.2133	0.1775	0.1537	0.21
26417	11710553						
26418	11710835						
26419	11710890						
26420	11710891	0.6608	0.7163	0.7801	0.784	0.813	0.7962
26421	11710894	0.6992	0.4537	0.3517	0.3915	0.3654	0.3629
26422	11710897						
26423	11711201						
26424	11711223						
26425	11711541						
26426	11711606						
26427	11711622						
26428	11711675						
26429	11711730						
26430	11711778						
26431	11712197						
26432	11712278						
26433	11712279						
26434	11712280						
26435	11712281						
26436	11712282						
26437	11712283						
26438	11712284						
26439	11712285						
26440	11712286						
26441	11712287						
26442	11712288						
26443	11712289						
26444	11712290						
26445	11712291						
26446	11712292						
26447	11712293						
26448	11712294						
26449	11712295						
26450	11712296						
26451	11712297	0.0	0.0	0.0	0.0	0.0	0.0
26452	11712394						
26453	11712533						
26454	11712548						
26455	11712553						
26456	11712662						
26457	11712940						
26458	11713204						
26459	11713209						
26460	11713224						
26461	11713247						
26462	11713267						
26463	11713274						
26464	11713285						
26465	11713309	1.0	0.7846	0.6945	0.644	0.6646	0.5991
26466	11713340						
26467	11713441						
26468	11713475						
26469	11713476						
26470	11713587						
26471	11713619						
26472	11713756						
26473	11713820						
26474	11714097	0.5801	0.5944	0.6078	0.585	0.533	0.5453
26475	11714637						
26476	11714681						
26477	11714696	0.4704	0.3715	0.3792	0.3503	0.3856	0.5331
26478	11714777						
26479	11714820						
26480	11715018						
26481	11715070						
26482	11715112	0.7261	0.6124	0.565	0.6147	0.5676	0.5741
26483	11715241						
26484	11715411	1.0	0.9306	0.9001	0.848	0.8151	0.8247
26485	11715521	0.327	0.3569	0.3203	0.3355	0.3452	0.4234
26486	11715698						
26487	11716110						
26488	11716118	0.6608	0.7799	0.7542	0.7613	0.7668	0.7718
26489	11716138						
26490	11716140						
26491	11716150						
26492	11716203						
26493	11716211						
26494	11716303	0.3957	0.4709	0.4236	0.4196	0.3985	0.3355
26495	11716420						
26496	11716467						
26497	11716475						
26498	11716497						
26499	11716519						
26500	11717143						
26501	11717343						
26502	11717345						
26503	11717352						
26504	11717361						
26505	11717401						
26506	11717455						
26507	11717456						
26508	11717469						
26509	11717534						
26510	11717812						
26511	11717837						
26512	11718193						
26513	11718263	0.8688	0.9148	0.8914	0.8772	0.8937	0.7546
26514	11718716						
26515	11718745						
26516	11719028						
26517	11719255						
26518	11719257	0.0	0.0	0.161	0.161	0.161	0.161
26519	11719265						
26520	11719280						
26521	11719518						
26522	11719525						
26523	11719555	0.589	0.4788	0.4336	0.4497	0.4519	0.3732
26524	11719557						
26525	11719838						
26526	11719852						
26527	11720743						
26528	11720783						
26529	11720846						
26530	11720916						
26531	11721053	0.0	0.0	0.1374	0.2143	0.1855	0.1891
26532	11721301						
26533	11721349	0.4913	0.3664	0.3447	0.3198	0.3037	0.2817
26534	11721883						
26535	11722027						
26536	11722579						
26537	11722619						
26538	11722621						
26539	11722627						
26540	11722736						
26541	11722764						
26542	11722768	0.0	0.0457	0.0791	0.1438	0.1422	0.2009
26543	11722892						
26544	11722914						
26545	11723038						
26546	11723123						
26547	11723227						
26548	11723244						
26549	11723274						
26550	11723278						
26551	11723284						
26552	11723285						
26553	11723294	1.0	1.0	0.9524	0.9604	0.9211	0.8713
26554	11723502						
26555	11723684						
26556	11723754						
26557	11724313						
26558	11724321						
26559	11724361	0.5296	0.6253	0.7096	0.7582	0.7363	0.8021
26560	11724443						
26561	11724449						
26562	11724543	0.1696	0.1884	0.2385	0.2309	0.2536	0.264
26563	11724774						
26564	11724784						
26565	11724791						
26566	11724794						
26567	11724836	1.0	1.0	1.0	1.0	0.9724	0.9047
26568	11724898						
26569	11724899						
26570	11724911						
26571	11724916						
26572	11724978	1.0	0.858	0.8121	0.8435	0.8467	0.8424
26573	11725205						
26574	11725282						
26575	11725623						
26576	11726164						
26577	11726209	0.4316	0.4539	0.3995	0.3545	0.3523	0.3669
26578	11726210	0.5296	0.481	0.5053	0.4877	0.5122	0.4982
26579	11726269						
26580	11726497						
26581	11726510						
26582	11726557						
26583	11726789						
26584	11726920	0.6843	0.5771	0.4474	0.5065	0.4661	0.4874
26585	11726929						
26586	11727495						
26587	11727497						
26588	11727520						
26589	11727800						
26590	11728106						
26591	11728310						
26592	11728313						
26593	11728334						
26594	11728854						
26595	11728950						
26596	11729110						
26597	11729120						
26598	11729144						
26599	11729585						
26600	11729749						
26601	11729973						
26602	11730026						
26603	11730291						
26604	11730344						
26605	11730415						
26606	11730480						
26607	11730714						
26608	11730797						
26609	11730945						
26610	11730946						
26611	11731061						
26612	11731227						
26613	11731232						
26614	11731247						
26615	11731321						
26616	11731323	0.1461	0.0948	0.1622	0.1351	0.1441	0.1623
26617	11731415						
26618	11731416						
26619	11731419	0.786	0.7281	0.7466	0.7561	0.7613	0.7622
26620	11731429	0.6843	0.5958	0.4619	0.4515	0.3909	0.359
26621	11731455						
26622	11731464						
26623	11731471						
